,branch,quartet_type,t1,t2,m_gts,n_gts,mu3,mu2,mu1,mua,mub,muc,mud,l_theory,l_simplified,l_empirical,gene_type
915,terminal B,balanced,0.9185759435999999,1.21061872835,9222,778,0.0005913868476803841,0.00022835936099289598,0.000495753434608768,9.3568508998272e-05,0.000166202020695424,0.000743794331193984,0.000337869656716928,0.20587598816892028,0.19312486642603816,0.20130937796915166,non-matching
916,terminal C,balanced,0.9185759435999999,1.21061872835,9222,778,0.0005913868476803841,0.00022835936099289598,0.000495753434608768,9.3568508998272e-05,0.000166202020695424,0.000743794331193984,0.000337869656716928,0.17388838139001012,0.1576823141520028,0.17519622870093257,matching
917,terminal C,balanced,0.9185759435999999,1.21061872835,9222,778,0.0005913868476803841,0.00022835936099289598,0.000495753434608768,9.3568508998272e-05,0.000166202020695424,0.000743794331193984,0.000337869656716928,0.2515702665339192,0.20316660164225409,0.24185417526992287,non-matching
918,terminal D,balanced,0.9185759435999999,1.21061872835,9222,778,0.0005913868476803841,0.00022835936099289598,0.000495753434608768,9.3568508998272e-05,0.000166202020695424,0.000743794331193984,0.000337869656716928,0.10980251424344796,0.09359644700544065,0.11011585231294731,matching
919,terminal D,balanced,0.9185759435999999,1.21061872835,9222,778,0.0005913868476803841,0.00022835936099289598,0.000495753434608768,9.3568508998272e-05,0.000166202020695424,0.000743794331193984,0.000337869656716928,0.18748439938735703,0.13908073449569197,0.19013950805912597,non-matching
920,internal,unbalanced,0.0898027398,1.18660173235,3923,6077,0.00014674946277345001,0.00016615540568055002,0.00013806025662465,0.00010721869000582501,0.00011516961707040001,0.0001838718711294,7.6504603842675e-05,0.03190397067182355,0.03350778851738737,0.033121120466479734,matching
921,internal,unbalanced,0.0898027398,1.18660173235,3923,6077,0.00014674946277345001,0.00016615540568055002,0.00013806025662465,0.00010721869000582501,0.00011516961707040001,0.0001838718711294,7.6504603842675e-05,0.0315091410198889,0.03323108113611001,0.030794340538094454,non-matching
922,terminal A,unbalanced,0.0898027398,1.18660173235,3923,6077,0.00014674946277345001,0.00016615540568055002,0.00013806025662465,0.00010721869000582501,0.00011516961707040001,0.0001838718711294,7.6504603842675e-05,0.026549170477129853,0.026360789943594608,0.026491380089217437,matching
923,terminal A,unbalanced,0.0898027398,1.18660173235,3923,6077,0.00014674946277345001,0.00016615540568055002,0.00013806025662465,0.00010721869000582501,0.00011516961707040001,0.0001838718711294,7.6504603842675e-05,0.04435520982849102,0.04568879839085985,0.044373549326970546,non-matching
924,terminal B,unbalanced,0.0898027398,1.18660173235,3923,6077,0.00014674946277345001,0.00016615540568055002,0.00013806025662465,0.00010721869000582501,0.00011516961707040001,0.0001838718711294,7.6504603842675e-05,0.027699821530287945,0.027511440996752703,0.027649514404792252,matching
925,terminal B,unbalanced,0.0898027398,1.18660173235,3923,6077,0.00014674946277345001,0.00016615540568055002,0.00013806025662465,0.00010721869000582501,0.00011516961707040001,0.0001838718711294,7.6504603842675e-05,0.04550586088164911,0.04683944944401794,0.04536409501069606,non-matching
926,terminal C,unbalanced,0.0898027398,1.18660173235,3923,6077,0.00014674946277345001,0.00016615540568055002,0.00013806025662465,0.00010721869000582501,0.00011516961707040001,0.0001838718711294,7.6504603842675e-05,0.06971785884799134,0.07178455997279075,0.06988362829977059,matching
927,terminal C,unbalanced,0.0898027398,1.18660173235,3923,6077,0.00014674946277345001,0.00016615540568055002,0.00013806025662465,0.00010721869000582501,0.00011516961707040001,0.0001838718711294,7.6504603842675e-05,0.041304318337452454,0.040989239334613604,0.04106465478690143,non-matching
928,terminal D,unbalanced,0.0898027398,1.18660173235,3923,6077,0.00014674946277345001,0.00016615540568055002,0.00013806025662465,0.00010721869000582501,0.00011516961707040001,0.0001838718711294,7.6504603842675e-05,0.08849386265649326,0.09462371456971441,0.08770584248534286,matching
929,terminal D,unbalanced,0.0898027398,1.18660173235,3923,6077,0.00014674946277345001,0.00016615540568055002,0.00013806025662465,0.00010721869000582501,0.00011516961707040001,0.0001838718711294,7.6504603842675e-05,0.0861843163403295,0.09218795407178154,0.08705484143491855,non-matching
930,internal,unbalanced,0.16159198454999998,0.36462716765000003,4331,5669,0.00013192991233890798,0.00011276327164596,0.00010977824557502,0.00010097913723080401,0.000149941020943722,0.00017886866040221801,0.000228281692659986,0.026294304778842547,0.0231806847817542,0.02657609250057723,matching
931,internal,unbalanced,0.16159198454999998,0.36462716765000003,4331,5669,0.00013192991233890798,0.00011276327164596,0.00010977824557502,0.00010097913723080401,0.000149941020943722,0.00017886866040221801,0.000228281692659986,0.02590385052100935,0.022552654329192002,0.02626546362850591,non-matching
932,terminal A,unbalanced,0.16159198454999998,0.36462716765000003,4331,5669,0.00013192991233890798,0.00011276327164596,0.00010977824557502,0.00010097913723080401,0.000149941020943722,0.00017886866040221801,0.000228281692659986,0.03982046137168329,0.03760990428287547,0.039800802796120985,matching
933,terminal A,unbalanced,0.16159198454999998,0.36462716765000003,4331,5669,0.00013192991233890798,0.00011276327164596,0.00010977824557502,0.00010097913723080401,0.000149941020943722,0.00017886866040221801,0.000228281692659986,0.05000495749899485,0.052105959214852525,0.05282012465337803,non-matching
934,terminal B,unbalanced,0.16159198454999998,0.36462716765000003,4331,5669,0.00013192991233890798,0.00011276327164596,0.00010977824557502,0.00010097913723080401,0.000149941020943722,0.00017886866040221801,0.000228281692659986,0.054252278668855514,0.0520417215800477,0.05399852768182868,matching
935,terminal B,unbalanced,0.16159198454999998,0.36462716765000003,4331,5669,0.00013192991233890798,0.00011276327164596,0.00010977824557502,0.00010097913723080401,0.000149941020943722,0.00017886866040221801,0.000228281692659986,0.06443677479616709,0.06653777651202476,0.06738834552301994,non-matching
