,branch,type,d,d-est,p,p-est,m_gts,n_gts,mu3,mu2,mu1,mua,mub,muc,mud,l_true,l_est,l_true/l_est,lm_theory,lm_simplified,lm_est,ln_theory,ln_simplified,ln_est
523,terminal C,unbalanced,1.7970673747000012,1.8073792758864249,0.834215640572115,0.835916408359164,8907,1093,0.00071476175167166,0.00046897625884965906,0.000342331594739134,0.00036347600661475405,0.000397268614987827,0.000343621870382186,0.000263156288709424,0.07484725,0.07296446966935854,1.0258040706548455,0.12680111054420323,0.12271608624819651,0.12882186794431347,0.09054591645221648,0.0904797834017472,0.09361237886550777
524,terminal D,unbalanced,1.7970673747000012,1.8073792758864249,0.834215640572115,0.835916408359164,8907,1093,0.00071476175167166,0.00046897625884965906,0.000342331594739134,0.00036347600661475405,0.000397268614987827,0.000343621870382186,0.000263156288709424,0.19070128,0.22997249267288894,0.8292351741008086,0.2816872148681502,0.23662766469986327,0.28282625242505893,0.26517805819534385,0.2219663416613467,0.27123736656907593
525,internal,unbalanced,0.9438356866000004,0.9390198449348499,0.6108676207112569,0.608989101089891,7394,2606,8.631596276732099e-05,0.00035344020233902797,0.000142535613714627,0.000416393612654229,0.000369421979301039,0.00022218866929891797,0.000460890590695962,0.013453019999999982,0.013881115397808591,0.9691598704037723,0.03681287767719876,0.04175249862511343,0.03666986163240465,0.028581357037504026,0.0353440202339028,0.027287745510360707
526,terminal A,unbalanced,0.9438356866000004,0.9390198449348499,0.6108676207112569,0.608989101089891,7394,2606,8.631596276732099e-05,0.00035344020233902797,0.000142535613714627,0.000416393612654229,0.000369421979301039,0.00022218866929891797,0.000460890590695962,0.05357803,0.05383375101498389,0.995249801283349,0.06268083316701804,0.06268605854154809,0.06306714642007033,0.09301559944720618,0.09648440953130398,0.09280480278971603
527,terminal B,unbalanced,0.9438356866000004,0.9390198449348499,0.6108676207112569,0.608989101089891,7394,2606,8.631596276732099e-05,0.00035344020233902797,0.000142535613714627,0.000416393612654229,0.000369421979301039,0.00022218866929891797,0.000460890590695962,0.04753412,0.04778983499782807,0.9946491759630537,0.05663691714986224,0.056642142524392286,0.05621916637814443,0.08697168343005036,0.09044049351414818,0.0878095481926324
528,terminal C,unbalanced,0.9438356866000004,0.9390198449348499,0.6108676207112569,0.608989101089891,7394,2606,8.631596276732099e-05,0.00035344020233902797,0.000142535613714627,0.000416393612654229,0.000369421979301039,0.00022218866929891797,0.000460890590695962,0.04956033,0.051922243808769086,0.9545105597233419,0.08201550277614457,0.08696783271451691,0.08087162155261024,0.061399993952806924,0.06134167496220798,0.06122150564466616
529,terminal D,unbalanced,0.9438356866000004,0.9390198449348499,0.6108676207112569,0.608989101089891,7394,2606,8.631596276732099e-05,0.00035344020233902797,0.000142535613714627,0.000416393612654229,0.000369421979301039,0.00022218866929891797,0.000460890590695962,0.24689561,0.20478598119629998,1.2056274973399441,0.23169868284229667,0.2801761898955508,0.23349691818366244,0.2238402192213027,0.270458327413957,0.22525323564850347
530,internal,balanced,7.1325019755,7.013215789640254,0.9992012814886823,0.9991000899910009,9995,5,0.00066049013048529,0.000391639372041645,0.00043867474568443006,0.00024694401210772,0.00034115585225555004,0.0008578257808806901,0.00030838264272918005,0.29694919,0.29924288347221795,0.9923350107925594,0.34478436883632896,0.18942504311091887,0.341674066026013,0.066049013048529,0.066049013048529,0.03148860400000003
531,terminal A,balanced,7.1325019755,7.013215789640254,0.9992012814886823,0.9991000899910009,9995,5,0.00066049013048529,0.000391639372041645,0.00043867474568443006,0.00024694401210772,0.00034115585225555004,0.0008578257808806901,0.00030838264272918005,0.0063098,0.006828437339576665,0.924047433726789,0.050596902551453306,0.05008586531293664,0.05020440052826413,0.2146035594676066,0.19981586714754926,0.173147088
532,terminal B,balanced,7.1325019755,7.013215789640254,0.9992012814886823,0.9991000899910009,9995,5,0.00066049013048529,0.000391639372041645,0.00043867474568443006,0.00024694401210772,0.00034115585225555004,0.0008578257808806901,0.00030838264272918005,0.00871706,0.009235694284931067,0.9438445807179576,0.05300415949680767,0.05249312225829101,0.052598663119559776,0.2170108164129609,0.2022231240929036,0.314036632
533,terminal C,balanced,7.1325019755,7.013215789640254,0.9992012814886823,0.9991000899910009,9995,5,0.00066049013048529,0.000391639372041645,0.00043867474568443006,0.00024694401210772,0.00034115585225555004,0.0008578257808806901,0.00030838264272918005,0.05249746,0.053398354339141946,0.9831287995614957,0.09247905381759998,0.09158722167599166,0.0927793423151576,0.22921822563041816,0.21129484173417518,0.110494322
534,terminal D,balanced,7.1325019755,7.013215789640254,0.9992012814886823,0.9991000899910009,9995,5,0.00066049013048529,0.000391639372041645,0.00043867474568443006,0.00024694401210772,0.00034115585225555004,0.0008578257808806901,0.00030838264272918005,0.01887249,0.019773385139575578,0.9544390030732535,0.0588540846180336,0.057962252476425266,0.059486962900450226,0.1955932564308518,0.17766987253460878,0.12762785599999998
535,internal,unbalanced,1.3344616816000008,1.2929040130328853,0.7367001235193006,0.7255274472552745,8171,1829,0.00013156887095055003,1.9814831038746e-05,0.000350813530884276,0.000653576744978946,0.00018461839510481402,1.2093241652748e-05,2.7349809717366e-05,0.04681471000000001,0.026102602048533534,1.7934882473768587,0.028523429830183026,0.027416449773937816,0.028040928658670906,0.0035540900508033105,0.0019814831038746,0.0032760126571897215
536,terminal A,unbalanced,1.3344616816000008,1.2929040130328853,0.7367001235193006,0.7255274472552745,8171,1829,0.00013156887095055003,1.9814831038746e-05,0.000350813530884276,0.000653576744978946,0.00018461839510481402,1.2093241652748e-05,2.7349809717366e-05,0.01974115,0.019706975627026772,1.0017341257035077,0.04119194374716755,0.04119122452069365,0.04089662731122262,0.0689925939514417,0.06820711577074375,0.06820140373428103
537,terminal B,unbalanced,1.3344616816000008,1.2929040130328853,0.7367001235193006,0.7255274472552745,8171,1829,0.00013156887095055003,1.9814831038746e-05,0.000350813530884276,0.000653576744978946,0.00018461839510481402,1.2093241652748e-05,2.7349809717366e-05,0.00557636,0.005542179914304744,1.0061672638246613,0.027027148034445524,0.027026428807971625,0.026694085306572028,0.05482779823871965,0.05404232005802173,0.0539292617058502
538,terminal C,unbalanced,1.3344616816000008,1.2929040130328853,0.7367001235193006,0.7255274472552745,8171,1829,0.00013156887095055003,1.9814831038746e-05,0.000350813530884276,0.000653576744978946,0.00018461839510481402,1.2093241652748e-05,2.7349809717366e-05,0.00197907,0.0014545759701761907,1.3605820806735023,0.005137397802565631,0.00403086521411457,0.005115875656590381,0.002640115333467169,0.0026395651382895512,0.0027342175451066154
539,terminal D,unbalanced,1.3344616816000008,1.2929040130328853,0.7367001235193006,0.7255274472552745,8171,1829,0.00013156887095055003,1.9814831038746e-05,0.000350813530884276,0.000653576744978946,0.00018461839510481402,1.2093241652748e-05,2.7349809717366e-05,0.01562314,0.03534983325940258,0.44195795452145326,0.0387778092731297,0.017534311675398647,0.039110160970505445,0.037719226626604783,0.016944128647349066,0.03822619404592674
540,internal,unbalanced,1.6688347238000005,1.66135765616423,0.8115334466788947,0.8101189881011899,8735,1265,0.00018125773445171,0.000260103095443674,0.000249516824740603,0.000252629798073828,0.00013861233360637598,0.00028385261849967397,0.000148724809499875,0.04164023,0.03143902039237782,1.3244760644671802,0.04918738305397735,0.050475308098730715,0.04906990400801374,0.024159302116435615,0.026010309544367397,0.02491239904347826
541,terminal A,unbalanced,1.6688347238000005,1.66135765616423,0.8115334466788947,0.8101189881011899,8735,1265,0.00018125773445171,0.000260103095443674,0.000249516824740603,0.000252629798073828,0.00013861233360637598,0.00028385261849967397,0.000148724809499875,0.0122491,0.012278996903737738,0.9975651998308888,0.030048249590041376,0.030047285449083198,0.029781075213508874,0.0745879729108067,0.07556459769756864,0.07320163113833993
542,terminal B,unbalanced,1.6688347238000005,1.66135765616423,0.8115334466788947,0.8101189881011899,8735,1265,0.00018125773445171,0.000260103095443674,0.000249516824740603,0.000252629798073828,0.00013861233360637598,0.00028385261849967397,0.000148724809499875,0.00672081,0.0067507022419476675,0.995571980384215,0.024519954928251302,0.024518990787293117,0.024369006562106468,0.06905967824901663,0.07003630303577855,0.07002797807905138
543,terminal C,unbalanced,1.6688347238000005,1.66135765616423,0.8115334466788947,0.8101189881011899,8735,1265,0.00018125773445171,0.000260103095443674,0.000249516824740603,0.000252629798073828,0.00013861233360637598,0.00028385261849967397,0.000148724809499875,0.06113329,0.061807464095593206,0.989092351458547,0.08647447157585743,0.08776655172452123,0.08550040726617057,0.0698374818172896,0.06980340110209224,0.07195888089328065
544,terminal D,unbalanced,1.6688347238000005,1.66135765616423,0.8115334466788947,0.8101189881011899,8735,1265,0.00018125773445171,0.000260103095443674,0.000249516824740603,0.000252629798073828,0.00013861233360637598,0.00028385261849967397,0.000148724809499875,0.10751277000000001,0.09483906655590113,1.133633785151487,0.11841975585184306,0.13290016073148447,0.11931212154779622,0.11094526796685819,0.12485300180954606,0.11272796185770752
545,internal,unbalanced,1.761069297999999,1.7679476441820752,0.8281390050828992,0.8293170682931706,8863,1137,0.000136181129013552,0.00013544312192844297,0.00010491013922816,0.00014147406792982398,0.00013138538034647898,0.00015537491000416,0.00011253588826186699,0.018475409999999998,0.01449450411172996,1.2746493331254025,0.02460957515456494,0.024598183046594887,0.02446809833013652,0.013560752875888933,0.013544312192844297,0.014272448232189976
546,terminal A,unbalanced,1.761069297999999,1.7679476441820752,0.8281390050828992,0.8293170682931706,8863,1137,0.000136181129013552,0.00013544312192844297,0.00010491013922816,0.00014147406792982398,0.00013138538034647898,0.00015537491000416,0.00011253588826186699,0.00480089,0.004802284585718734,0.9997095995262586,0.012515510950327336,0.012514521689170012,0.012285290644251382,0.03454874663293882,0.03456321403091227,0.034962813913808274
547,terminal B,unbalanced,1.761069297999999,1.7679476441820752,0.8281390050828992,0.8293170682931706,8863,1137,0.000136181129013552,0.00013544312192844297,0.00010491013922816,0.00014147406792982398,0.00013138538034647898,0.00015537491000416,0.00011253588826186699,0.00445853,0.00445992766928411,0.9996866161543974,0.012173154033892714,0.012172164772735389,0.012081594337131898,0.0342063897165042,0.03422085711447764,0.03380331455584872
548,terminal C,unbalanced,1.761069297999999,1.7679476441820752,0.8281390050828992,0.8293170682931706,8863,1137,0.000136181129013552,0.00013544312192844297,0.00010491013922816,0.00014147406792982398,0.00013138538034647898,0.00015537491000416,0.00011253588826186699,0.03263521,0.03265308811742994,0.999452483104641,0.046481051522573355,0.04647162194028453,0.04569844742073789,0.03716510029867359,0.03714997513900975,0.03673401997361477
549,terminal D,unbalanced,1.761069297999999,1.7679476441820752,0.8281390050828992,0.8293170682931706,8863,1137,0.000136181129013552,0.00013544312192844297,0.00010491013922816,0.00014147406792982398,0.00013138538034647898,0.00015537491000416,0.00011253588826186699,0.07074291,0.07086302343621378,0.9983049913708255,0.08413131640238994,0.08399511242554933,0.08332475071646168,0.07990352535347306,0.07977244703397983,0.07754161029903255
550,internal,unbalanced,0.08923165010000048,0.06832530399589967,0.08536632594993088,0.06604339566043396,3774,6226,0.00013378220792224202,0.00023532939109922,0.000223994824282537,0.000153083863739554,0.000342166757000662,0.000322330004538509,0.000253259292745481,0.001998739999999999,0.0015391737330368391,1.2985798530075099,0.023309647844123767,0.023754803410636127,0.024257987154213036,0.023052796169940916,0.023532939109922,0.02260292470767748
551,terminal A,unbalanced,0.08923165010000048,0.06832530399589967,0.08536632594993088,0.06604339566043396,3774,6226,0.00013378220792224202,0.00023532939109922,0.000223994824282537,0.000153083863739554,0.000342166757000662,0.000322330004538509,0.000253259292745481,0.00695039,0.00705971683466554,0.9845139915345174,0.014855653931930394,0.014855627613358794,0.014526332374138846,0.02831947268179917,0.02855991305486985,0.028400322381946674
552,terminal B,unbalanced,0.08923165010000048,0.06832530399589967,0.08536632594993088,0.06604339566043396,3774,6226,0.00013378220792224202,0.00023532939109922,0.000223994824282537,0.000153083863739554,0.000342166757000662,0.000322330004538509,0.000253259292745481,0.01553522,0.015644549883862505,0.9930116312278643,0.02344048698112736,0.02344046066255576,0.022980971820349763,0.03690430573099614,0.03714474610406682,0.0362758049052361
553,terminal C,unbalanced,0.08923165010000048,0.06832530399589967,0.08536632594993088,0.06604339566043396,3774,6226,0.00013378220792224202,0.00023532939109922,0.000223994824282537,0.000153083863739554,0.000342166757000662,0.000322330004538509,0.000253259292745481,0.01751079,0.017671285428673206,0.9909177275574538,0.04672663034751572,0.04717208727846389,0.04677364666666666,0.025355345689764577,0.025355099754377816,0.02538520619177642
554,terminal D,unbalanced,0.08923165010000048,0.06832530399589967,0.08536632594993088,0.06604339566043396,3774,6226,0.00013378220792224202,0.00023532939109922,0.000223994824282537,0.000153083863739554,0.000342166757000662,0.000322330004538509,0.000253259292745481,0.18265104999999998,0.16314195933815212,1.119583525544219,0.18019143111579236,0.20005562927557807,0.18041125277424483,0.17851049011811287,0.19833967768974214,0.17851352880501123
555,internal,balanced,6.3370087539,6.096925057766123,0.9982304124000104,0.9977502249775022,9986,14,0.000383722367895054,0.001096017212678272,0.00028961415876860796,0.000289077023647104,0.0003820869781096,0.0005119315578967,0.0008998826575027979,0.4350378499999999,0.3504260617007907,1.24145403994368,0.3764579813145819,0.10556429304931109,0.37809686665331466,0.0383722367895054,0.0383722367895054,0.04600665642857145
556,terminal A,balanced,6.3370087539,6.096925057766123,0.9982304124000104,0.9977502249775022,9986,14,0.000383722367895054,0.001096017212678272,0.00028961415876860796,0.000289077023647104,0.0003820869781096,0.0005119315578967,0.0008998826575027979,0.0226027,0.02297387540902973,0.9838435874478607,0.05181253696716917,0.05144833783275652,0.053154349127778895,0.14138515652895098,0.13511127592052127,0.1669205964285714
557,terminal B,balanced,6.3370087539,6.096925057766123,0.9982304124000104,0.9977502249775022,9986,14,0.000383722367895054,0.001096017212678272,0.00028961415876860796,0.000289077023647104,0.0003820869781096,0.0005119315578967,0.0008998826575027979,0.02987508,0.030246250388710913,0.9877283833883274,0.05908491194685035,0.058720712812437695,0.059830687495493695,0.14865753150863215,0.14238365090020244,0.12407564857142857
558,terminal C,balanced,6.3370087539,6.096925057766123,0.9982304124000104,0.9977502249775022,9986,14,0.000383722367895054,0.001096017212678272,0.00028961415876860796,0.000289077023647104,0.0003820869781096,0.0005119315578967,0.0008998826575027979,0.04510624,0.04199950946742692,1.0739706385138266,0.151228322971456,0.15428264115649343,0.15133201307230124,0.41252463983837095,0.4600109628239189,0.3568449514285715
559,terminal D,balanced,6.3370087539,6.096925057766123,0.9982304124000104,0.9977502249775022,9986,14,0.000383722367895054,0.001096017212678272,0.00028961415876860796,0.000289077023647104,0.0003820869781096,0.0005119315578967,0.0008998826575027979,0.07928858,0.07618184723387794,1.0407804861515684,0.18541066073790702,0.18846497892294445,0.1850368396995794,0.4467069776048219,0.49419330059036987,0.3760439942857143
560,internal,unbalanced,2.6162797687,2.614659853015204,0.926925789257999,0.9268073192680731,9513,487,0.00023933940329933098,0.000195022358212185,7.1154451152999e-05,5.6433852490626e-05,0.0009896504498981278,5.3881916760701994e-05,0.000158983406505369,0.018615999999999966,0.01704045680325065,1.092458976595555,0.0339362303639383,0.03213832272726954,0.034161206739198986,0.022027151696170966,0.0195022358212185,0.021848490554414783
561,terminal A,unbalanced,2.6162797687,2.614659853015204,0.926925789257999,0.9268073192680731,9513,487,0.00023933940329933098,0.000195022358212185,7.1154451152999e-05,5.6433852490626e-05,0.0009896504498981278,5.3881916760701994e-05,0.000158983406505369,0.00265734,0.002666617210314734,0.9965209816096404,0.008819357036092178,0.008803701231943354,0.008863986510038894,0.03815709576417131,0.037525196684796674,0.037068297289527714
562,terminal B,unbalanced,2.6162797687,2.614659853015204,0.926925789257999,0.9268073192680731,9513,487,0.00023933940329933098,0.000195022358212185,7.1154451152999e-05,5.6433852490626e-05,0.0009896504498981278,5.3881916760701994e-05,0.000158983406505369,0.04660033,0.046609608701356484,0.9998009272848453,0.05276234852713392,0.05274669272298509,0.05231655562808788,0.08210008725521305,0.08146818817583842,0.08121240073921972
563,terminal C,unbalanced,2.6162797687,2.614659853015204,0.926925789257999,0.9268073192680731,9513,487,0.00023933940329933098,0.000195022358212185,7.1154451152999e-05,5.6433852490626e-05,0.0009896504498981278,5.3881916760701994e-05,0.000158983406505369,0.01663419,0.016386337558381214,1.015125554489265,0.03807681501202918,0.03630288103330702,0.03827732297697887,0.02355530842034927,0.02313493584828154,0.022512332156057496
564,terminal D,unbalanced,2.6162797687,2.614659853015204,0.926925789257999,0.9268073192680731,9513,487,0.00023933940329933098,0.000195022358212185,7.1154451152999e-05,5.6433852490626e-05,0.0009896504498981278,5.3881916760701994e-05,0.000158983406505369,0.08139586,0.08595554326262324,0.9469530051285714,0.10779468976875449,0.10073163437144439,0.10666587403763274,0.10064031106007054,0.09439734373525137,0.10487722872689939
565,internal,balanced,5.757950729400001,5.546878720846874,0.9968424243001152,0.9961003899610039,9975,25,0.00010209702050863001,9.2713453275625e-05,1.5538327846915e-05,0.00024447568410662006,0.00024261976283195002,6.324627410509501e-05,0.00010925090711325501,0.025137370000000006,0.02729326354552694,0.9210100491672326,0.03447703852628127,0.01445581469222951,0.03524502225463659,0.010209702050863,0.010209702050863,0.016350759999999995
566,terminal A,balanced,5.757950729400001,5.546878720846874,0.9968424243001152,0.9961003899610039,9975,25,0.00010209702050863001,9.2713453275625e-05,1.5538327846915e-05,0.00024447568410662006,0.00024261976283195002,6.324627410509501e-05,0.00010925090711325501,0.00831063,0.008524236699839899,0.9749412519429557,0.01005380387086494,0.009851913611486792,0.010123455657142857,0.020804218557554866,0.015033639046773864,0.018392354
567,terminal B,balanced,5.757950729400001,5.546878720846874,0.9968424243001152,0.9961003899610039,9975,25,0.00010209702050863001,9.2713453275625e-05,1.5538327846915e-05,0.00024447568410662006,0.00024261976283195002,6.324627410509501e-05,0.00010925090711325501,0.00824754,0.008461147137084492,0.9747543526162935,0.009990714308109532,0.009788824048731385,0.010282923562907267,0.02074112899479946,0.014970549484018459,0.0220065108
568,terminal C,balanced,5.757950729400001,5.546878720846874,0.9968424243001152,0.9961003899610039,9975,25,0.00010209702050863001,9.2713453275625e-05,1.5538327846915e-05,0.00024447568410662006,0.00024261976283195002,6.324627410509501e-05,0.00010925090711325501,0.01203016,0.012144316915247623,0.9905999723126218,0.021370293692207915,0.02125720931881979,0.021311455767418545,0.03828685995203777,0.03766128880317077,0.0340969516
569,terminal D,balanced,5.757950729400001,5.546878720846874,0.9968424243001152,0.9961003899610039,9975,25,0.00010209702050863001,9.2713453275625e-05,1.5538327846915e-05,0.00024447568410662006,0.00024261976283195002,6.324627410509501e-05,0.00010925090711325501,0.02078076,0.020894916302685154,0.9945366470469907,0.030120893079645453,0.03000780870625733,0.030516492907268166,0.04703745933947531,0.04641188819060831,0.061947047599999985
570,internal,balanced,4.101688728700001,4.170246270638715,0.9834552877331059,0.9845515448455154,9898,102,0.00013257709393374998,0.00200952619999125,0.000909591297078125,3.2420971098125e-05,1.3459171675625e-05,5.249941084437499e-05,0.00027299865401,0.8081530499999998,0.6115234278382844,1.3215406200491693,0.6203936076971812,0.015445171058036788,0.6197511890189938,0.013257709393374999,0.013257709393374999,0.012150367156862761
571,terminal A,balanced,4.101688728700001,4.170246270638715,0.9834552877331059,0.9845515448455154,9898,102,0.00013257709393374998,0.00200952619999125,0.000909591297078125,3.2420971098125e-05,1.3459171675625e-05,5.249941084437499e-05,0.00027299865401,0.01249407,-0.05420363747174166,-0.2305024271943671,0.036271863262957595,0.10313571553276694,0.03583813281572035,0.03463974936300234,0.086440696239294,0.03536112558823529
572,terminal B,balanced,4.101688728700001,4.170246270638715,0.9834552877331059,0.9845515448455154,9898,102,0.00013257709393374998,0.00200952619999125,0.000909591297078125,3.2420971098125e-05,1.3459171675625e-05,5.249941084437499e-05,0.00027299865401,0.00518676,-0.061510948576811275,-0.08432254939985323,0.028964552157887968,0.09582840442769733,0.029172872849060415,0.027332438257932717,0.07913338513422438,0.028020467156862752
573,terminal C,balanced,4.101688728700001,4.170246270638715,0.9834552877331059,0.9845515448455154,9898,102,0.00013257709393374998,0.00200952619999125,0.000909591297078125,3.2420971098125e-05,1.3459171675625e-05,5.249941084437499e-05,0.00027299865401,0.0002342,-0.0023252631629778753,-0.10071978248692894,0.19075605649329894,0.19194851271019323,0.18635137218731057,0.8039186616834344,0.9290486020872679,0.7800434842156864
574,terminal D,balanced,4.101688728700001,4.170246270638715,0.9834552877331059,0.9845515448455154,9898,102,0.00013257709393374998,0.00200952619999125,0.000909591297078125,3.2420971098125e-05,1.3459171675625e-05,5.249941084437499e-05,0.00027299865401,0.00121785,-0.0013416166323590994,-0.9077481380493411,0.19173970302391782,0.19293215924081208,0.18632809415538493,0.8049023082140535,0.9300322486178869,0.915766570490196
575,internal,unbalanced,0.07342079340000054,0.07025425492354012,0.07079025757880497,0.06784321567843216,3786,6214,5.0484154609903e-05,0.000315828587351707,0.000363311752504346,7.8786279971699e-05,2.2942032097626997e-05,0.00016767359852338498,0.000353109840916657,0.002667459999999955,0.0019159166587556277,1.3922630652068386,0.031071321752755517,0.03183401173748664,0.030528049144215533,0.03076976205392424,0.0315828587351707,0.03193454557772771
576,terminal A,unbalanced,0.07342079340000054,0.07025425492354012,0.07079025757880497,0.06784321567843216,3786,6214,5.0484154609903e-05,0.000315828587351707,0.000363311752504346,7.8786279971699e-05,2.2942032097626997e-05,0.00016767359852338498,0.000353109840916657,0.00028288,0.00047913825348980515,0.5903932694574948,0.011268281120102131,0.01126833084183342,0.0112981293977813,0.028862706765728507,0.029269389793326547,0.028738303847763116
577,terminal B,unbalanced,0.07342079340000054,0.07025425492354012,0.07079025757880497,0.06784321567843216,3786,6214,5.0484154609903e-05,0.000315828587351707,0.000363311752504346,7.8786279971699e-05,2.2942032097626997e-05,0.00016767359852338498,0.000353109840916657,8.237e-05,0.0002786330276076899,0.2956218101896212,0.011067775894220016,0.011067825615951305,0.01099272322239831,0.02866220153984639,0.02906888456744443,0.028880602663340846
578,terminal C,unbalanced,0.07342079340000054,0.07025425492354012,0.07079025757880497,0.06784321567843216,3786,6214,5.0484154609903e-05,0.000315828587351707,0.000363311752504346,7.8786279971699e-05,2.2942032097626997e-05,0.00016767359852338498,0.000353109840916657,0.00183309,0.0021042833113335616,0.8711231943565163,0.04122232124905424,0.0419850960037758,0.04185883357369256,0.012360803641513478,0.012360713850196941,0.012590041028323142
579,terminal D,unbalanced,0.07342079340000054,0.07025425492354012,0.07079025757880497,0.06784321567843216,3786,6214,5.0484154609903e-05,0.000315828587351707,0.000363311752504346,7.8786279971699e-05,2.2942032097626997e-05,0.00016767359852338498,0.000353109840916657,0.26412261000000004,0.21240892029891956,1.2434628904864478,0.2348301508526252,0.28713628601177055,0.23349929318806129,0.23292209500153604,0.2851778094301787,0.23369937143707756
580,internal,balanced,7.894169187300002,8.11182807830824,0.9996270884087903,0.9997000299970003,9999,1,0.000137364879386494,0.000200205912380534,0.00012605922020364802,0.00011807081291470002,6.388136329742599e-05,0.00014729877300874002,0.00011534993047883,0.12860139,0.11424915387075824,1.1256222531457643,0.12358324970697615,0.05190763343429417,0.12216224662266226,0.0137364879386494,0.0137364879386494,0.00023591000000000584
581,terminal A,balanced,7.894169187300002,8.11182807830824,0.9996270884087903,0.9997000299970003,9999,1,0.000137364879386494,0.000200205912380534,0.00012605922020364802,0.00011807081291470002,6.388136329742599e-05,0.00014729877300874002,0.00011534993047883,0.00034094,0.0003621169848869385,0.941518940644139,0.012954886076779214,0.012933895075448114,0.012684323414341434,0.059558279210187734,0.058804568597998014,0.032838
582,terminal B,balanced,7.894169187300002,8.11182807830824,0.9996270884087903,0.9997000299970003,9999,1,0.000137364879386494,0.000200205912380534,0.00012605922020364802,0.00011807081291470002,6.388136329742599e-05,0.00014729877300874002,0.00011534993047883,0.00018447,0.00020563836238945976,0.8970602462328071,0.012798407454281735,0.012777416452950635,0.01252079781578158,0.059401800587690255,0.058648089975500535,0.08522044
583,terminal C,balanced,7.894169187300002,8.11182807830824,0.9996270884087903,0.9997000299970003,9999,1,0.000137364879386494,0.000200205912380534,0.00012605922020364802,0.00011807081291470002,6.388136329742599e-05,0.00014729877300874002,0.00011534993047883,0.00113353,0.0010100085577132156,1.1222974214856676,0.021011250177951708,0.021133762334441166,0.021292317897789778,0.0888328788180438,0.09302228101764647,0.07189304
584,terminal D,balanced,7.894169187300002,8.11182807830824,0.9996270884087903,0.9997000299970003,9999,1,0.000137364879386494,0.000200205912380534,0.00012605922020364802,0.00011807081291470002,6.388136329742599e-05,0.00014729877300874002,0.00011534993047883,0.00088767,0.0007641475269236919,1.1616474158773835,0.02076538914716216,0.020887901303651618,0.02059443211021102,0.08858701778725425,0.09277641998685691,0.084602
585,internal,unbalanced,0.7778356787999997,0.7778251520355763,0.5406007764188161,0.5405959404059594,6938,3062,0.00021250730862657202,0.00020239087653110003,0.00023484647558128,0.000202234936757416,0.000303846350879444,0.000425121812731136,0.000229664635652456,0.01826720000000001,0.012389913284931591,1.4743606012332855,0.02832616473021438,0.028270089835449333,0.02807261656673393,0.020314795179224094,0.020239087653110003,0.02200976991835402
586,terminal A,unbalanced,0.7778356787999997,0.7778251520355763,0.5406007764188161,0.5405959404059594,6938,3062,0.00021250730862657202,0.00020239087653110003,0.00023484647558128,0.000202234936757416,0.000303846350879444,0.000425121812731136,0.000229664635652456,0.00455184,0.004548522666560209,1.0007293210747699,0.016277416678199874,0.016277212753017065,0.016122244806860767,0.03972154007478933,0.039684946122915316,0.0403349326747224
587,terminal B,unbalanced,0.7778356787999997,0.7778251520355763,0.5406007764188161,0.5405959404059594,6938,3062,0.00021250730862657202,0.00020239087653110003,0.00023484647558128,0.000202234936757416,0.000303846350879444,0.000425121812731136,0.000229664635652456,0.00683888,0.006835561733680773,1.0004854416430589,0.018564455745320438,0.018564251820137632,0.01820917276016143,0.04200857914190989,0.04197198519003588,0.04228097330176355
588,terminal C,unbalanced,0.7778356787999997,0.7778251520355763,0.5406007764188161,0.5405959404059594,6938,3062,0.00021250730862657202,0.00020239087653110003,0.00023484647558128,0.000202234936757416,0.000303846350879444,0.000425121812731136,0.000229664635652456,0.04263601,0.04261214357292563,1.0005600851089205,0.06441996262680744,0.06436426778220228,0.06519311504900548,0.04938320736421822,0.049382367490096196,0.049997562655127364
589,terminal D,unbalanced,0.7778356787999997,0.7778251520355763,0.5406007764188161,0.5405959404059594,6938,3062,0.00021250730862657202,0.00020239087653110003,0.00023484647558128,0.000202234936757416,0.000303846350879444,0.000425121812731136,0.000229664635652456,0.15252418,0.15442123280261472,0.9877150779838705,0.173241282295175,0.1712740800375809,0.17432103006774285,0.16796442958876412,0.16601689267657696,0.16545128501306336
590,internal,unbalanced,3.202282954099999,3.199173192572354,0.9593307481192738,0.9592040795920408,9729,271,0.000315934229582565,0.00033283276683766506,0.000350852770702515,0.00039359521965085507,0.00026318513507313,0.00022903228975963504,0.000420628083865845,0.11235298999999999,0.09071792256852973,1.2384872450658997,0.11309180730674091,0.11417097096100695,0.11302956587624627,0.03188855956446083,0.03328327668376651,0.03006647745387453
591,terminal A,unbalanced,3.202282954099999,3.199173192572354,0.9593307481192738,0.9592040795920408,9729,271,0.000315934229582565,0.00033283276683766506,0.000350852770702515,0.00039359521965085507,0.00026318513507313,0.00022903228975963504,0.000420628083865845,0.01358379,0.013647620955576742,0.9953229243554966,0.04523940150954176,0.04520367388625103,0.04428899472196526,0.14869476972883816,0.15367283997426043,0.14034867985239854
592,terminal B,unbalanced,3.202282954099999,3.199173192572354,0.9593307481192738,0.9592040795920408,9729,271,0.000315934229582565,0.00033283276683766506,0.000350852770702515,0.00039359521965085507,0.00026318513507313,0.00022903228975963504,0.000420628083865845,0.00908307,0.009146897133492995,0.9930219906749272,0.040738677687457994,0.040702950064167256,0.03973158611779217,0.14419404590675441,0.14917211615217665,0.15640817055350553
