,branch,quartet_type,t1,t2,m_gts,n_gts,mu3,mu2,mu1,mua,mub,muc,mud,l_theory,l_simplified,l_empirical,gene_type
1139,terminal D,balanced,3.6600633679,2.0978873615,9975,25,0.00010209702050863001,9.2713453275625e-05,1.5538327846915e-05,0.00024447568410662006,0.00024261976283195002,6.324627410509501e-05,0.00010925090711325501,0.04703745933947531,0.04641188819060831,0.061947047599999985,non-matching
1140,internal,balanced,0.1462987018,3.9553900269000004,9898,102,0.00013257709393374998,0.00200952619999125,0.000909591297078125,3.2420971098125e-05,1.3459171675625e-05,5.249941084437499e-05,0.00027299865401,0.6203936076971812,0.015445171058036788,0.6197511890189938,matching
1141,internal,balanced,0.1462987018,3.9553900269000004,9898,102,0.00013257709393374998,0.00200952619999125,0.000909591297078125,3.2420971098125e-05,1.3459171675625e-05,5.249941084437499e-05,0.00027299865401,0.013257709393374999,0.013257709393374999,0.012150367156862761,non-matching
1142,terminal A,balanced,0.1462987018,3.9553900269000004,9898,102,0.00013257709393374998,0.00200952619999125,0.000909591297078125,3.2420971098125e-05,1.3459171675625e-05,5.249941084437499e-05,0.00027299865401,0.036271863262957595,0.10313571553276694,0.03583813281572035,matching
1143,terminal A,balanced,0.1462987018,3.9553900269000004,9898,102,0.00013257709393374998,0.00200952619999125,0.000909591297078125,3.2420971098125e-05,1.3459171675625e-05,5.249941084437499e-05,0.00027299865401,0.03463974936300234,0.086440696239294,0.03536112558823529,non-matching
1144,terminal B,balanced,0.1462987018,3.9553900269000004,9898,102,0.00013257709393374998,0.00200952619999125,0.000909591297078125,3.2420971098125e-05,1.3459171675625e-05,5.249941084437499e-05,0.00027299865401,0.028964552157887968,0.09582840442769733,0.029172872849060415,matching
1145,terminal B,balanced,0.1462987018,3.9553900269000004,9898,102,0.00013257709393374998,0.00200952619999125,0.000909591297078125,3.2420971098125e-05,1.3459171675625e-05,5.249941084437499e-05,0.00027299865401,0.027332438257932717,0.07913338513422438,0.028020467156862752,non-matching
1146,terminal C,balanced,0.1462987018,3.9553900269000004,9898,102,0.00013257709393374998,0.00200952619999125,0.000909591297078125,3.2420971098125e-05,1.3459171675625e-05,5.249941084437499e-05,0.00027299865401,0.19075605649329894,0.19194851271019323,0.18635137218731057,matching
1147,terminal C,balanced,0.1462987018,3.9553900269000004,9898,102,0.00013257709393374998,0.00200952619999125,0.000909591297078125,3.2420971098125e-05,1.3459171675625e-05,5.249941084437499e-05,0.00027299865401,0.8039186616834344,0.9290486020872679,0.7800434842156864,non-matching
1148,terminal D,balanced,0.1462987018,3.9553900269000004,9898,102,0.00013257709393374998,0.00200952619999125,0.000909591297078125,3.2420971098125e-05,1.3459171675625e-05,5.249941084437499e-05,0.00027299865401,0.19173970302391782,0.19293215924081208,0.18632809415538493,matching
1149,terminal D,balanced,0.1462987018,3.9553900269000004,9898,102,0.00013257709393374998,0.00200952619999125,0.000909591297078125,3.2420971098125e-05,1.3459171675625e-05,5.249941084437499e-05,0.00027299865401,0.8049023082140535,0.9300322486178869,0.915766570490196,non-matching
1150,internal,unbalanced,0.0734207934,3.8906748416,3786,6214,5.0484154609903e-05,0.000315828587351707,0.000363311752504346,7.8786279971699e-05,2.2942032097626997e-05,0.00016767359852338498,0.000353109840916657,0.031071321752755517,0.03183401173748664,0.030528049144215533,matching
1151,internal,unbalanced,0.0734207934,3.8906748416,3786,6214,5.0484154609903e-05,0.000315828587351707,0.000363311752504346,7.8786279971699e-05,2.2942032097626997e-05,0.00016767359852338498,0.000353109840916657,0.03076976205392424,0.0315828587351707,0.03193454557772771,non-matching
1152,terminal A,unbalanced,0.0734207934,3.8906748416,3786,6214,5.0484154609903e-05,0.000315828587351707,0.000363311752504346,7.8786279971699e-05,2.2942032097626997e-05,0.00016767359852338498,0.000353109840916657,0.011268281120102131,0.01126833084183342,0.0112981293977813,matching
1153,terminal A,unbalanced,0.0734207934,3.8906748416,3786,6214,5.0484154609903e-05,0.000315828587351707,0.000363311752504346,7.8786279971699e-05,2.2942032097626997e-05,0.00016767359852338498,0.000353109840916657,0.028862706765728507,0.029269389793326547,0.028738303847763116,non-matching
1154,terminal B,unbalanced,0.0734207934,3.8906748416,3786,6214,5.0484154609903e-05,0.000315828587351707,0.000363311752504346,7.8786279971699e-05,2.2942032097626997e-05,0.00016767359852338498,0.000353109840916657,0.011067775894220016,0.011067825615951305,0.01099272322239831,matching
1155,terminal B,unbalanced,0.0734207934,3.8906748416,3786,6214,5.0484154609903e-05,0.000315828587351707,0.000363311752504346,7.8786279971699e-05,2.2942032097626997e-05,0.00016767359852338498,0.000353109840916657,0.02866220153984639,0.02906888456744443,0.028880602663340846,non-matching
1156,terminal C,unbalanced,0.0734207934,3.8906748416,3786,6214,5.0484154609903e-05,0.000315828587351707,0.000363311752504346,7.8786279971699e-05,2.2942032097626997e-05,0.00016767359852338498,0.000353109840916657,0.04122232124905424,0.0419850960037758,0.04185883357369256,matching
1157,terminal C,unbalanced,0.0734207934,3.8906748416,3786,6214,5.0484154609903e-05,0.000315828587351707,0.000363311752504346,7.8786279971699e-05,2.2942032097626997e-05,0.00016767359852338498,0.000353109840916657,0.012360803641513478,0.012360713850196941,0.012590041028323142,non-matching
1158,terminal D,unbalanced,0.0734207934,3.8906748416,3786,6214,5.0484154609903e-05,0.000315828587351707,0.000363311752504346,7.8786279971699e-05,2.2942032097626997e-05,0.00016767359852338498,0.000353109840916657,0.2348301508526252,0.28713628601177055,0.23349929318806129,matching
1159,terminal D,unbalanced,0.0734207934,3.8906748416,3786,6214,5.0484154609903e-05,0.000315828587351707,0.000363311752504346,7.8786279971699e-05,2.2942032097626997e-05,0.00016767359852338498,0.000353109840916657,0.23292209500153604,0.2851778094301787,0.23369937143707756,non-matching
1160,internal,balanced,3.9711237845,3.9230454028,9999,1,0.000137364879386494,0.000200205912380534,0.00012605922020364802,0.00011807081291470002,6.388136329742599e-05,0.00014729877300874002,0.00011534993047883,0.12358324970697615,0.05190763343429417,0.12216224662266226,matching
1161,internal,balanced,3.9711237845,3.9230454028,9999,1,0.000137364879386494,0.000200205912380534,0.00012605922020364802,0.00011807081291470002,6.388136329742599e-05,0.00014729877300874002,0.00011534993047883,0.0137364879386494,0.0137364879386494,0.00023591000000000584,non-matching
1162,terminal A,balanced,3.9711237845,3.9230454028,9999,1,0.000137364879386494,0.000200205912380534,0.00012605922020364802,0.00011807081291470002,6.388136329742599e-05,0.00014729877300874002,0.00011534993047883,0.012954886076779214,0.012933895075448114,0.012684323414341434,matching
1163,terminal A,balanced,3.9711237845,3.9230454028,9999,1,0.000137364879386494,0.000200205912380534,0.00012605922020364802,0.00011807081291470002,6.388136329742599e-05,0.00014729877300874002,0.00011534993047883,0.059558279210187734,0.058804568597998014,0.032838,non-matching
1164,terminal B,balanced,3.9711237845,3.9230454028,9999,1,0.000137364879386494,0.000200205912380534,0.00012605922020364802,0.00011807081291470002,6.388136329742599e-05,0.00014729877300874002,0.00011534993047883,0.012798407454281735,0.012777416452950635,0.01252079781578158,matching
1165,terminal B,balanced,3.9711237845,3.9230454028,9999,1,0.000137364879386494,0.000200205912380534,0.00012605922020364802,0.00011807081291470002,6.388136329742599e-05,0.00014729877300874002,0.00011534993047883,0.059401800587690255,0.058648089975500535,0.08522044,non-matching
1166,terminal C,balanced,3.9711237845,3.9230454028,9999,1,0.000137364879386494,0.000200205912380534,0.00012605922020364802,0.00011807081291470002,6.388136329742599e-05,0.00014729877300874002,0.00011534993047883,0.021011250177951708,0.021133762334441166,0.021292317897789778,matching
1167,terminal C,balanced,3.9711237845,3.9230454028,9999,1,0.000137364879386494,0.000200205912380534,0.00012605922020364802,0.00011807081291470002,6.388136329742599e-05,0.00014729877300874002,0.00011534993047883,0.0888328788180438,0.09302228101764647,0.07189304,non-matching
1168,terminal D,balanced,3.9711237845,3.9230454028,9999,1,0.000137364879386494,0.000200205912380534,0.00012605922020364802,0.00011807081291470002,6.388136329742599e-05,0.00014729877300874002,0.00011534993047883,0.02076538914716216,0.020887901303651618,0.02059443211021102,matching
1169,terminal D,balanced,3.9711237845,3.9230454028,9999,1,0.000137364879386494,0.000200205912380534,0.00012605922020364802,0.00011807081291470002,6.388136329742599e-05,0.00014729877300874002,0.00011534993047883,0.08858701778725425,0.09277641998685691,0.084602,non-matching
1170,internal,unbalanced,0.7778356788,2.9970873368000004,6938,3062,0.00021250730862657202,0.00020239087653110003,0.00023484647558128,0.000202234936757416,0.000303846350879444,0.000425121812731136,0.000229664635652456,0.02832616473021438,0.028270089835449333,0.02807261656673393,matching
1171,internal,unbalanced,0.7778356788,2.9970873368000004,6938,3062,0.00021250730862657202,0.00020239087653110003,0.00023484647558128,0.000202234936757416,0.000303846350879444,0.000425121812731136,0.000229664635652456,0.020314795179224094,0.020239087653110003,0.02200976991835402,non-matching
1172,terminal A,unbalanced,0.7778356788,2.9970873368000004,6938,3062,0.00021250730862657202,0.00020239087653110003,0.00023484647558128,0.000202234936757416,0.000303846350879444,0.000425121812731136,0.000229664635652456,0.016277416678199874,0.016277212753017065,0.016122244806860767,matching
1173,terminal A,unbalanced,0.7778356788,2.9970873368000004,6938,3062,0.00021250730862657202,0.00020239087653110003,0.00023484647558128,0.000202234936757416,0.000303846350879444,0.000425121812731136,0.000229664635652456,0.03972154007478933,0.039684946122915316,0.0403349326747224,non-matching
1174,terminal B,unbalanced,0.7778356788,2.9970873368000004,6938,3062,0.00021250730862657202,0.00020239087653110003,0.00023484647558128,0.000202234936757416,0.000303846350879444,0.000425121812731136,0.000229664635652456,0.018564455745320438,0.018564251820137632,0.01820917276016143,matching
1175,terminal B,unbalanced,0.7778356788,2.9970873368000004,6938,3062,0.00021250730862657202,0.00020239087653110003,0.00023484647558128,0.000202234936757416,0.000303846350879444,0.000425121812731136,0.000229664635652456,0.04200857914190989,0.04197198519003588,0.04228097330176355,non-matching
1176,terminal C,unbalanced,0.7778356788,2.9970873368000004,6938,3062,0.00021250730862657202,0.00020239087653110003,0.00023484647558128,0.000202234936757416,0.000303846350879444,0.000425121812731136,0.000229664635652456,0.06441996262680744,0.06436426778220228,0.06519311504900548,matching
1177,terminal C,unbalanced,0.7778356788,2.9970873368000004,6938,3062,0.00021250730862657202,0.00020239087653110003,0.00023484647558128,0.000202234936757416,0.000303846350879444,0.000425121812731136,0.000229664635652456,0.04938320736421822,0.049382367490096196,0.049997562655127364,non-matching
1178,terminal D,unbalanced,0.7778356788,2.9970873368000004,6938,3062,0.00021250730862657202,0.00020239087653110003,0.00023484647558128,0.000202234936757416,0.000303846350879444,0.000425121812731136,0.000229664635652456,0.173241282295175,0.1712740800375809,0.17432103006774285,matching
1179,terminal D,unbalanced,0.7778356788,2.9970873368000004,6938,3062,0.00021250730862657202,0.00020239087653110003,0.00023484647558128,0.000202234936757416,0.000303846350879444,0.000425121812731136,0.000229664635652456,0.16796442958876412,0.16601689267657696,0.16545128501306336,non-matching
1180,internal,unbalanced,3.2022829540999997,0.45259620370000003,9729,271,0.000315934229582565,0.00033283276683766506,0.000350852770702515,0.00039359521965085507,0.00026318513507313,0.00022903228975963504,0.000420628083865845,0.11309180730674091,0.11417097096100695,0.11302956587624627,matching
1181,internal,unbalanced,3.2022829540999997,0.45259620370000003,9729,271,0.000315934229582565,0.00033283276683766506,0.000350852770702515,0.00039359521965085507,0.00026318513507313,0.00022903228975963504,0.000420628083865845,0.03188855956446083,0.03328327668376651,0.03006647745387453,non-matching
1182,terminal A,unbalanced,3.2022829540999997,0.45259620370000003,9729,271,0.000315934229582565,0.00033283276683766506,0.000350852770702515,0.00039359521965085507,0.00026318513507313,0.00022903228975963504,0.000420628083865845,0.04523940150954176,0.04520367388625103,0.04428899472196526,matching
1183,terminal A,unbalanced,3.2022829540999997,0.45259620370000003,9729,271,0.000315934229582565,0.00033283276683766506,0.000350852770702515,0.00039359521965085507,0.00026318513507313,0.00022903228975963504,0.000420628083865845,0.14869476972883816,0.15367283997426043,0.14034867985239854,non-matching
1184,terminal B,unbalanced,3.2022829540999997,0.45259620370000003,9729,271,0.000315934229582565,0.00033283276683766506,0.000350852770702515,0.00039359521965085507,0.00026318513507313,0.00022903228975963504,0.000420628083865845,0.040738677687457994,0.040702950064167256,0.03973158611779217,matching
1185,terminal B,unbalanced,3.2022829540999997,0.45259620370000003,9729,271,0.000315934229582565,0.00033283276683766506,0.000350852770702515,0.00039359521965085507,0.00026318513507313,0.00022903228975963504,0.000420628083865845,0.14419404590675441,0.14917211615217665,0.15640817055350553,non-matching
1186,terminal C,unbalanced,3.2022829540999997,0.45259620370000003,9729,271,0.000315934229582565,0.00033283276683766506,0.000350852770702515,0.00039359521965085507,0.00026318513507313,0.00022903228975963504,0.000420628083865845,0.11352819437731962,0.1146848701929974,0.11363028591633262,matching
1187,terminal C,unbalanced,3.2022829540999997,0.45259620370000003,9729,271,0.000315934229582565,0.00033283276683766506,0.000350852770702515,0.00039359521965085507,0.00026318513507313,0.00022903228975963504,0.000420628083865845,0.09519523476862954,0.09234142697811659,0.09825130575645756,non-matching
1188,terminal D,unbalanced,3.2022829540999997,0.45259620370000003,9729,271,0.000315934229582565,0.00033283276683766506,0.000350852770702515,0.00039359521965085507,0.00026318513507313,0.00022903228975963504,0.000420628083865845,0.2141452779863603,0.2164438028115042,0.21827534580738,matching
1189,terminal D,unbalanced,3.2022829540999997,0.45259620370000003,9729,271,0.000315934229582565,0.00033283276683766506,0.000350852770702515,0.00039359521965085507,0.00026318513507313,0.00022903228975963504,0.000420628083865845,0.20366387212862533,0.20550396934261847,0.18621206690036898,non-matching
1190,internal,balanced,2.3557801046,3.8218749092000004,9984,16,0.00024476295582426597,0.000170147148180606,0.000140741430582186,0.000291693154827132,0.00031872840503742,0.000219491101468584,0.000202225615359552,0.1150739341231255,0.04626988003611941,0.1144619919120593,matching
1191,internal,balanced,2.3557801046,3.8218749092000004,9984,16,0.00024476295582426597,0.000170147148180606,0.000140741430582186,0.000291693154827132,0.00031872840503742,0.000219491101468584,0.000202225615359552,0.024476295582426595,0.024476295582426595,0.018678710000000008,non-matching
1192,terminal A,balanced,2.3557801046,3.8218749092000004,9984,16,0.00024476295582426597,0.000170147148180606,0.000140741430582186,0.000291693154827132,0.00031872840503742,0.000219491101468584,0.000202225615359552,0.06295660690334652,0.06198572692969502,0.06303994564202724,matching
1193,terminal A,balanced,2.3557801046,3.8218749092000004,9984,16,0.00024476295582426597,0.000170147148180606,0.000140741430582186,0.000291693154827132,0.00031872840503742,0.000219491101468584,0.000202225615359552,0.09743388544600627,0.09049911709653427,0.086943385625,non-matching
1194,terminal B,balanced,2.3557801046,3.8218749092000004,9984,16,0.00024476295582426597,0.000170147148180606,0.000140741430582186,0.000291693154827132,0.00031872840503742,0.000219491101468584,0.000202225615359552,0.06740179653063377,0.06643091655698229,0.06784712190705128,matching
1195,terminal B,balanced,2.3557801046,3.8218749092000004,9984,16,0.00024476295582426597,0.000170147148180606,0.000140741430582186,0.000291693154827132,0.00031872840503742,0.000219491101468584,0.000202225615359552,0.10187907507329354,0.09494430672382154,0.118522849375,non-matching
1196,terminal C,balanced,2.3557801046,3.8218749092000004,9984,16,0.00024476295582426597,0.000170147148180606,0.000140741430582186,0.000291693154827132,0.00031872840503742,0.000219491101468584,0.000202225615359552,0.020981855834680062,0.020830380522784193,0.02115971317708333,matching
1197,terminal C,balanced,2.3557801046,3.8218749092000004,9984,16,0.00024476295582426597,0.000170147148180606,0.000140741430582186,0.000291693154827132,0.00031872840503742,0.000219491101468584,0.000202225615359552,0.08525532927651198,0.080280942100268,0.097765281875,non-matching
1198,terminal D,balanced,2.3557801046,3.8218749092000004,9984,16,0.00024476295582426597,0.000170147148180606,0.000140741430582186,0.000291693154827132,0.00031872840503742,0.000219491101468584,0.000202225615359552,0.020674314206592315,0.020522838894696447,0.020336529735576925,matching
1199,terminal D,balanced,2.3557801046,3.8218749092000004,9984,16,0.00024476295582426597,0.000170147148180606,0.000140741430582186,0.000291693154827132,0.00031872840503742,0.000219491101468584,0.000202225615359552,0.08494778764842424,0.07997340047218025,0.07123898000000001,non-matching
1200,internal,unbalanced,0.8949486523000001,2.5297547247,7215,2785,9.5539557986244e-05,0.000144863887335102,0.000112922797646754,0.00040070356085944794,0.000211655970436896,9.1835362844622e-05,0.000134918355304818,0.01876843763917972,0.019198000625610463,0.018876829678447678,matching
1201,internal,unbalanced,0.8949486523000001,2.5297547247,7215,2785,9.5539557986244e-05,0.000144863887335102,0.000112922797646754,0.00040070356085944794,0.000211655970436896,9.1835362844622e-05,0.000134918355304818,0.013898122538590275,0.0144863887335102,0.014256179421903053,non-matching
1202,terminal A,unbalanced,0.8949486523000001,2.5297547247,7215,2785,9.5539557986244e-05,0.000144863887335102,0.000112922797646754,0.00040070356085944794,0.000211655970436896,9.1835362844622e-05,0.000134918355304818,0.029350878046531304,0.02935073216024626,0.029710916352044352,matching
1203,terminal A,unbalanced,0.8949486523000001,2.5297547247,7215,2785,9.5539557986244e-05,0.000144863887335102,0.000112922797646754,0.00040070356085944794,0.000211655970436896,9.1835362844622e-05,0.000134918355304818,0.04493254461664933,0.045230341706700844,0.04495749932495512,non-matching
1204,terminal B,unbalanced,0.8949486523000001,2.5297547247,7215,2785,9.5539557986244e-05,0.000144863887335102,0.000112922797646754,0.00040070356085944794,0.000211655970436896,9.1835362844622e-05,0.000134918355304818,0.01847503401089318,0.018474888124608138,0.01852716697020097,matching
1205,terminal B,unbalanced,0.8949486523000001,2.5297547247,7215,2785,9.5539557986244e-05,0.000144863887335102,0.000112922797646754,0.00040070356085944794,0.000211655970436896,9.1835362844622e-05,0.000134918355304818,0.03405670058101121,0.034354497671062724,0.03366029487253142,non-matching
1206,terminal C,unbalanced,0.8949486523000001,2.5297547247,7215,2785,9.5539557986244e-05,0.000144863887335102,0.000112922797646754,0.00040070356085944794,0.000211655970436896,9.1835362844622e-05,0.000134918355304818,0.028462110662108315,0.028892432523191045,0.028582758730422732,matching
1207,terminal C,unbalanced,0.8949486523000001,2.5297547247,7215,2785,9.5539557986244e-05,0.000144863887335102,0.000112922797646754,0.00040070356085944794,0.000211655970436896,9.1835362844622e-05,0.000134918355304818,0.018333289739007767,0.018330847077280065,0.0184511877989228,non-matching
1208,terminal D,unbalanced,0.8949486523000001,2.5297547247,7215,2785,9.5539557986244e-05,0.000144863887335102,0.000112922797646754,0.00040070356085944794,0.000211655970436896,9.1835362844622e-05,0.000134918355304818,0.09476160105832462,0.1041967482409715,0.09487332571586972,matching
1209,terminal D,unbalanced,0.8949486523000001,2.5297547247,7215,2785,9.5539557986244e-05,0.000144863887335102,0.000112922797646754,0.00040070356085944794,0.000211655970436896,9.1835362844622e-05,0.000134918355304818,0.09099617697407815,0.10027194495337227,0.09220043175224416,non-matching
1210,internal,balanced,3.6342523379,3.6945108065,9993,7,0.000376794216287071,0.000676961880616867,0.000246294581041335,0.000261899972283459,0.000286211256593012,0.000113754993880138,0.000208959736425499,0.3231984718726406,0.10438410276080333,0.3213884449684779,matching
1211,internal,balanced,3.6342523379,3.6945108065,9993,7,0.000376794216287071,0.000676961880616867,0.000246294581041335,0.000261899972283459,0.000286211256593012,0.000113754993880138,0.000208959736425499,0.0376794216287071,0.0376794216287071,0.01300760999999996,non-matching
1212,terminal A,balanced,3.6342523379,3.6945108065,9993,7,0.000376794216287071,0.000676961880616867,0.000246294581041335,0.000261899972283459,0.000286211256593012,0.000113754993880138,0.000208959736425499,0.03450545817358033,0.03416740562896295,0.03439501141599119,matching
1213,terminal A,balanced,3.6342523379,3.6945108065,9993,7,0.000376794216287071,0.000676961880616867,0.000246294581041335,0.000261899972283459,0.000286211256593012,0.000113754993880138,0.000208959736425499,0.12420821037196833,0.11550823468891924,0.13378052285714287,non-matching
1214,terminal B,balanced,3.6342523379,3.6945108065,9993,7,0.000376794216287071,0.000676961880616867,0.000246294581041335,0.000261899972283459,0.000286211256593012,0.000113754993880138,0.000208959736425499,0.03539463771346708,0.03505658516884969,0.035555385339737816,matching
1215,terminal B,balanced,3.6342523379,3.6945108065,9993,7,0.000376794216287071,0.000676961880616867,0.000246294581041335,0.000261899972283459,0.000286211256593012,0.000113754993880138,0.000208959736425499,0.12509738991185507,0.11639741422880599,0.2226958814285714,non-matching
1216,terminal C,balanced,3.6342523379,3.6945108065,9993,7,0.000376794216287071,0.000676961880616867,0.000246294581041335,0.000261899972283459,0.000286211256593012,0.000113754993880138,0.000208959736425499,0.07032564887628046,0.07105684979675006,0.0720422036365456,matching
1217,terminal C,balanced,3.6342523379,3.6945108065,9993,7,0.000376794216287071,0.000676961880616867,0.000246294581041335,0.000261899972283459,0.000286211256593012,0.000113754993880138,0.000208959736425499,0.27869900490559996,0.2987101825275863,0.2470489185714286,non-matching
1218,terminal D,balanced,3.6342523379,3.6945108065,9993,7,0.000376794216287071,0.000676961880616867,0.000246294581041335,0.000261899972283459,0.000286211256593012,0.000113754993880138,0.000208959736425499,0.0732340508780362,0.0739652517985058,0.0733308759081357,matching
1219,terminal D,balanced,3.6342523379,3.6945108065,9993,7,0.000376794216287071,0.000676961880616867,0.000246294581041335,0.000261899972283459,0.000286211256593012,0.000113754993880138,0.000208959736425499,0.2816074069073557,0.3016185845293421,0.23052082285714287,non-matching
1220,internal,balanced,3.9008141615,3.7652494078000003,9997,3,0.0007190568084873601,0.00107606102143986,9.696917174868e-05,0.00023264072182701,0.00022274289356435999,3.25589164974e-06,6.359971191759e-05,0.46922448401687217,0.10061790477862488,0.46685136372711816,matching
1221,internal,balanced,3.9008141615,3.7652494078000003,9997,3,0.0007190568084873601,0.00107606102143986,9.696917174868e-05,0.00023264072182701,0.00022274289356435999,3.25589164974e-06,6.359971191759e-05,0.07190568084873601,0.07190568084873601,0.021924023333333247,non-matching
1222,terminal A,balanced,3.9008141615,3.7652494078000003,9997,3,0.0007190568084873601,0.00107606102143986,9.696917174868e-05,0.00023264072182701,0.00022274289356435999,3.25589164974e-06,6.359971191759e-05,0.013227981184559949,0.011992061871756096,0.013087247589276783,matching
1223,terminal A,balanced,3.9008141615,3.7652494078000003,9997,3,0.0007190568084873601,0.00107606102143986,9.696917174868e-05,0.00023264072182701,0.00022274289356435999,3.25589164974e-06,6.359971191759e-05,0.08807045891080739,0.04659794979489539,0.03652357333333333,non-matching
1224,terminal B,balanced,3.9008141615,3.7652494078000003,9997,3,0.0007190568084873601,0.00107606102143986,9.696917174868e-05,0.00023264072182701,0.00022274289356435999,3.25589164974e-06,6.359971191759e-05,0.013129808745003954,0.011893889432200102,0.013223441285385617,matching
1225,terminal B,balanced,3.9008141615,3.7652494078000003,9997,3,0.0007190568084873601,0.00107606102143986,9.696917174868e-05,0.00023264072182701,0.00022274289356435999,3.25589164974e-06,6.359971191759e-05,0.0879722864712514,0.0464997773553394,0.09574988333333334,non-matching
1226,terminal C,balanced,3.9008141615,3.7652494078000003,9997,3,0.0007190568084873601,0.00107606102143986,9.696917174868e-05,0.00023264072182701,0.00022274289356435999,3.25589164974e-06,6.359971191759e-05,0.10673622338949408,0.10755035722968087,0.10534075310693208,matching
1227,terminal C,balanced,3.9008141615,3.7652494078000003,9997,3,0.0007190568084873601,0.00107606102143986,9.696917174868e-05,0.00023264072182701,0.00022274289356435999,3.25589164974e-06,6.359971191759e-05,0.45317736518842516,0.4769776460519252,0.4086920066666666,non-matching
1228,terminal D,balanced,3.9008141615,3.7652494078000003,9997,3,0.0007190568084873601,0.00107606102143986,9.696917174868e-05,0.00023264072182701,0.00022274289356435999,3.25589164974e-06,6.359971191759e-05,0.10815279814384289,0.10896693198402968,0.10834057823947185,matching
1229,terminal D,balanced,3.9008141615,3.7652494078000003,9997,3,0.0007190568084873601,0.00107606102143986,9.696917174868e-05,0.00023264072182701,0.00022274289356435999,3.25589164974e-06,6.359971191759e-05,0.454593939942774,0.47839422080627403,0.2781606366666666,non-matching
1230,internal,balanced,3.5544737575,1.8351180625999999,9970,30,0.0003505741105386,0.00046351880637243996,0.00010339936088455999,0.00011873862095055999,1.5195966956039998e-05,0.00037216729671523996,0.00010811276015436,0.1368024774399664,0.06228527113851252,0.13653923888164493,matching
1231,internal,balanced,3.5544737575,1.8351180625999999,9970,30,0.0003505741105386,0.00046351880637243996,0.00010339936088455999,0.00011873862095055999,1.5195966956039998e-05,0.00037216729671523996,0.00010811276015436,0.03505741105386,0.03505741105386,0.03143423866666666,non-matching
1232,terminal A,balanced,3.5544737575,1.8351180625999999,9970,30,0.0003505741105386,0.00046351880637243996,0.00010339936088455999,0.00011873862095055999,1.5195966956039998e-05,0.00037216729671523996,0.00010811276015436,0.01613361174692493,0.0155126294741274,0.016011362840521567,matching
1233,terminal A,balanced,3.5544737575,1.8351180625999999,9970,30,0.0003505741105386,0.00046351880637243996,0.00010339936088455999,0.00011873862095055999,1.5195966956039998e-05,0.00037216729671523996,0.00010811276015436,0.06541475601305753,0.04893643936945486,0.061583276,non-matching
1234,terminal B,balanced,3.5544737575,1.8351180625999999,9970,30,0.0003505741105386,0.00046351880637243996,0.00010339936088455999,0.00011873862095055999,1.5195966956039998e-05,0.00037216729671523996,0.00010811276015436,0.01152051478965932,0.01089953251686179,0.011793258851554663,matching
1235,terminal B,balanced,3.5544737575,1.8351180625999999,9970,30,0.0003505741105386,0.00046351880637243996,0.00010339936088455999,0.00011873862095055999,1.5195966956039998e-05,0.00037216729671523996,0.00010811276015436,0.060801659055791914,0.04432334241218924,0.06308306133333333,non-matching
1236,terminal C,balanced,3.5544737575,1.8351180625999999,9970,30,0.0003505741105386,0.00046351880637243996,0.00010339936088455999,0.00011873862095055999,1.5195966956039998e-05,0.00037216729671523996,0.00010811276015436,0.12487071240938087,0.12663853671713013,0.1235087512778335,matching
1237,terminal C,balanced,3.5544737575,1.8351180625999999,9970,30,0.0003505741105386,0.00046351880637243996,0.00010339936088455999,0.00011873862095055999,1.5195966956039998e-05,0.00037216729671523996,0.00010811276015436,0.18900260659710658,0.19653225298602925,0.16693789933333333,non-matching
1238,terminal D,balanced,3.5544737575,1.8351180625999999,9970,30,0.0003505741105386,0.00046351880637243996,0.00010339936088455999,0.00011873862095055999,1.5195966956039998e-05,0.00037216729671523996,0.00010811276015436,0.06770602274046317,0.06947384704821243,0.06810524828986961,matching
1239,terminal D,balanced,3.5544737575,1.8351180625999999,9970,30,0.0003505741105386,0.00046351880637243996,0.00010339936088455999,0.00011873862095055999,1.5195966956039998e-05,0.00037216729671523996,0.00010811276015436,0.13183791692818891,0.13936756331711153,0.15265659866666667,non-matching
1240,internal,unbalanced,1.0077242727,1.1284931642,7600,2400,5.304354616554e-05,0.000182447568577232,7.4185895321258e-05,8.995033566996401e-05,2.2621289595408e-05,0.00037741279011332404,0.000163853612228922,0.017411806601072756,0.02189969411216338,0.017051768669736844,matching
1241,internal,unbalanced,1.0077242727,1.1284931642,7600,2400,5.304354616554e-05,0.000182447568577232,7.4185895321258e-05,8.995033566996401e-05,2.2621289595408e-05,0.00037741279011332404,0.000163853612228922,0.012184121136854771,0.0182447568577232,0.012163159008333334,non-matching
1242,terminal A,unbalanced,1.0077242727,1.1284931642,7600,2400,5.304354616554e-05,0.000182447568577232,7.4185895321258e-05,8.995033566996401e-05,2.2621289595408e-05,0.00037741279011332404,0.000163853612228922,0.021549930002545643,0.021563791049390463,0.021716159403947367,matching
1243,terminal A,unbalanced,1.0077242727,1.1284931642,7600,2400,5.304354616554e-05,0.000182447568577232,7.4185895321258e-05,8.995033566996401e-05,2.2621289595408e-05,0.00037741279011332404,0.000163853612228922,0.036105429120415075,0.03944464350549106,0.03548761530833333,non-matching
