,Condition,num_genes,Method,replicate,Branch Type,l-true,l-est
105,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.01410599,0.01352622458304774
106,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.05341693,0.03142358399784684
107,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.01122287,0.010884107136618347
108,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.00310943,0.0004145099105561916
109,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.01212373,0.011190980644395809
110,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.00163688,0.00022987648729439007
111,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.00248899,0.006212162570472433
112,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.00159893,0.005333553116050958
113,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.05553706,0.042390824214288435
114,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.01460932,0.026079898552944878
115,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.02204756,0.05137874818363046
116,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.02360788,0.019296340301191192
117,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.020735,0.020034178936006924
118,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.07824533,0.0458796084861873
119,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.03658473,0.000595347248425015
120,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.06958132,0.05549666698172654
121,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.03473132,0.04496123917874867
122,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.0158206,0.03667115466742063
123,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.01621969,0.010704107488394028
124,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.00208859,0.00038416867804331686
125,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.0182605,0.01035930266942171
126,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.00422189,0.022359856758525386
127,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.00823185,0.002718010573324509
128,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.00323271,0.002150741383887307
129,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.00401594,0.0020618370568128786
130,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.00258022,0.009234667367270842
131,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.0066209,0.02365351950699812
132,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.01346344,0.01635898340694294
133,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.08070845,0.1038845846565886
134,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.01496478,0.010585216957656685
135,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.0314403,0.013483764760540688
136,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.00198114,0.019058769193561732
137,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.0028938,0.000309658175395393
138,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.01482658,0.0003284240229476463
139,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.00469377,0.004719014837288196
140,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.01171248,0.006579998852398426
141,gtrees_10000_l1,50,CASTLES-DISCO,01,internal,0.00352287,0.004212615510660394
142,gtrees_10000_l1,50,CASTLES-DISCO,01,terminal,0.0113203,0.0017189697711364992
