,Condition,num_genes,Method,replicate,Branch Type,l-true,l-est
108,20,1000,CASTLES-DISCO,03,internal,0.00174645,0.006748240653442139
109,20,1000,CASTLES-DISCO,03,terminal,0.02458495,0.031604747682305305
110,20,1000,CASTLES-DISCO,03,terminal,0.03454028,0.03887707216064192
111,20,1000,CASTLES-DISCO,03,internal,0.03112711,0.03389333157105052
112,20,1000,CASTLES-DISCO,03,internal,0.00509668,0.006221349083989972
113,20,1000,CASTLES-DISCO,03,internal,0.0216918,0.00889212521750024
114,20,1000,CASTLES-DISCO,03,internal,0.37954226,0.25904850796163825
115,20,1000,CASTLES-DISCO,03,terminal,0.42181696,0.553273469188011
116,20,1000,CASTLES-DISCO,03,terminal,2.5816521299999997,0.8960869234592448
117,20,1000,CASTLES-DISCO,04,terminal,0.05639396,0.05758318390851365
118,20,1000,CASTLES-DISCO,04,terminal,0.03554739,0.03941583091292496
119,20,1000,CASTLES-DISCO,04,internal,0.12077668,0.0920357839132505
120,20,1000,CASTLES-DISCO,04,terminal,0.00620462,0.008062340997953301
121,20,1000,CASTLES-DISCO,04,terminal,0.00707686,0.00979171186200072
122,20,1000,CASTLES-DISCO,04,terminal,0.0095675,0.013473394551634628
123,20,1000,CASTLES-DISCO,04,internal,0.00329853,0.00917521246944183
124,20,1000,CASTLES-DISCO,04,internal,0.08697553,0.07138982967910407
125,20,1000,CASTLES-DISCO,04,terminal,0.0171282,0.025755935051430714
126,20,1000,CASTLES-DISCO,04,terminal,0.02050048,0.029249294935044426
127,20,1000,CASTLES-DISCO,04,internal,0.07275966,0.06699405080208036
128,20,1000,CASTLES-DISCO,04,internal,0.01786738,0.02118152018910076
129,20,1000,CASTLES-DISCO,04,terminal,0.07948563,0.07890720615890975
130,20,1000,CASTLES-DISCO,04,internal,0.006903,0.01777024702382132
131,20,1000,CASTLES-DISCO,04,terminal,0.07686587,0.07551867396399398
132,20,1000,CASTLES-DISCO,04,internal,0.06201728,0.044356576400907774
133,20,1000,CASTLES-DISCO,04,internal,0.03112898,0.04586602765645196
134,20,1000,CASTLES-DISCO,04,terminal,0.03630319,0.04886296872408757
135,20,1000,CASTLES-DISCO,04,terminal,0.02970287,0.03502489265450923
136,20,1000,CASTLES-DISCO,04,terminal,0.02861691,0.032835200322444046
137,20,1000,CASTLES-DISCO,04,internal,0.04064249,0.04101709940485088
138,20,1000,CASTLES-DISCO,04,internal,0.00653457,0.013862410014098547
139,20,1000,CASTLES-DISCO,04,terminal,0.00694364,0.011437277485076666
140,20,1000,CASTLES-DISCO,04,terminal,0.01600076,0.019320772808522426
141,20,1000,CASTLES-DISCO,04,internal,0.01098154,0.019544738693207723
142,20,1000,CASTLES-DISCO,04,terminal,0.02408362,0.023645427695372083
143,20,1000,CASTLES-DISCO,04,internal,0.0414863,0.03789004502800533
144,20,1000,CASTLES-DISCO,04,terminal,0.0245093,0.03273727458004807
145,20,1000,CASTLES-DISCO,04,terminal,0.03009805,0.037856997566800575
146,20,1000,CASTLES-DISCO,04,internal,0.0460146,0.039903282353291665
147,20,1000,CASTLES-DISCO,04,internal,0.02494027,0.029477958404105963
148,20,1000,CASTLES-DISCO,04,internal,0.02209514,0.026254146670622598
149,20,1000,CASTLES-DISCO,04,terminal,0.12355483,0.11111524569155108
150,20,1000,CASTLES-DISCO,04,internal,0.12011646,0.09600429917740921
151,20,1000,CASTLES-DISCO,04,internal,0.51894578,0.24656314560719625
152,20,1000,CASTLES-DISCO,04,terminal,0.12468626,0.10195034979719297
153,20,1000,CASTLES-DISCO,04,terminal,0.14206011,0.09865822787047712
154,20,1000,CASTLES-DISCO,04,internal,0.46111728,0.26330730033655164
155,20,1000,CASTLES-DISCO,04,terminal,1.9070496700000001,0.7502409072781666
156,20,1000,CASTLES-DISCO,05,terminal,0.06596082,0.06988450266828093
157,20,1000,CASTLES-DISCO,05,terminal,0.038678,0.050697301480423076
158,20,1000,CASTLES-DISCO,05,terminal,0.00393981,0.00817873459711611
159,20,1000,CASTLES-DISCO,05,terminal,0.01898716,0.0204157517103385
160,20,1000,CASTLES-DISCO,05,terminal,0.00545428,0.0074929023436464195
161,20,1000,CASTLES-DISCO,05,terminal,0.00708499,0.012099276103124555
162,20,1000,CASTLES-DISCO,05,terminal,0.01136892,0.012989440262465112
163,20,1000,CASTLES-DISCO,05,internal,0.0072286,0.014433374455794632
