,Condition,num_genes,Method,replicate,Branch Type,l-true,l-est
151,0% AD,10000,CASTLES-Pro,01,terminal,0.01127867,0.010608207562273334
152,0% AD,10000,CASTLES-Pro,01,terminal,0.11102095,0.12291920026513758
153,0% AD,10000,CASTLES-Pro,01,internal,0.0093258,0.006532371613452857
154,0% AD,10000,CASTLES-Pro,01,terminal,0.0390407,0.051848336900791284
155,0% AD,10000,CASTLES-Pro,01,internal,0.00507101,0.008765159632882054
156,0% AD,10000,CASTLES-Pro,01,internal,0.01327834,0.02813061320611425
157,0% AD,10000,CASTLES-Pro,01,terminal,0.02463876,0.023570772088036575
158,0% AD,10000,CASTLES-Pro,01,terminal,0.05167138,0.05956699583739973
159,0% AD,10000,CASTLES-Pro,01,internal,0.01180155,0.02086825086229513
160,0% AD,10000,CASTLES-Pro,01,terminal,0.05732134,0.07126339722992256
161,0% AD,10000,CASTLES-Pro,01,internal,0.02218151,0.03173377623215055
162,0% AD,10000,CASTLES-Pro,01,terminal,0.08309761,0.09991954027468004
163,0% AD,10000,CASTLES-Pro,01,internal,0.00299871,0.0026478050342645496
164,0% AD,10000,CASTLES-Pro,01,terminal,0.03305257,0.04294491008215834
165,0% AD,10000,CASTLES-Pro,01,internal,0.01609756,0.023351875570815424
166,0% AD,10000,CASTLES-Pro,01,internal,0.15044035,0.1773108585067346
167,0% AD,10000,CASTLES-Pro,01,internal,0.04263057,0.14172118595961442
168,0% AD,10000,CASTLES-Pro,01,terminal,0.15129568,0.180685002169238
169,0% AD,10000,CASTLES-Pro,01,terminal,0.03979013,0.02954788084237104
170,0% AD,10000,CASTLES-Pro,01,terminal,0.00909608,0.00552412323654234
171,0% AD,10000,CASTLES-Pro,01,internal,0.00293509,0.029555470581719777
172,0% AD,10000,CASTLES-Pro,01,internal,0.02235966,0.0008997214049345537
173,0% AD,10000,CASTLES-Pro,01,terminal,0.00863667,0.012011091411694477
174,0% AD,10000,CASTLES-Pro,01,terminal,0.00317408,0.001996217642507611
175,0% AD,10000,CASTLES-Pro,01,terminal,0.00331381,0.0015441369398994167
176,0% AD,10000,CASTLES-Pro,01,internal,0.00630645,0.013025182175200547
177,0% AD,10000,CASTLES-Pro,01,internal,0.03569805,0.06077569317847225
178,0% AD,10000,CASTLES-Pro,01,terminal,0.09739266,0.14140453986842721
179,0% AD,10000,CASTLES-Pro,01,internal,0.02501961,0.042497858390469996
180,0% AD,10000,CASTLES-Pro,01,internal,0.01788204,0.034267152926554176
181,0% AD,10000,CASTLES-Pro,01,terminal,0.35267125,0.34613599450435056
182,0% AD,10000,CASTLES-Pro,01,terminal,0.06945686,0.09121648281363462
183,0% AD,10000,CASTLES-Pro,01,terminal,0.00010592,0.004286772960500463
184,0% AD,10000,CASTLES-Pro,01,terminal,0.00077273,0.0036191686030455795
185,0% AD,10000,CASTLES-Pro,01,internal,0.00686292,0.01398006672755524
186,0% AD,10000,CASTLES-Pro,01,terminal,0.00377386,0.004657412936877747
187,0% AD,10000,CASTLES-Pro,01,internal,0.01518097,0.03346300558509061
188,0% AD,10000,CASTLES-Pro,01,terminal,0.02827815,0.052650473004652226
189,0% AD,10000,CASTLES-Pro,01,terminal,0.0055436,0.000567382510064815
190,0% AD,10000,CASTLES-Pro,01,terminal,0.00248947,0.0023762248663025537
191,0% AD,10000,CASTLES-Pro,01,internal,0.00940085,0.014857398344025882
192,0% AD,10000,CASTLES-Pro,01,internal,0.07588145,0.0968497346313374
193,0% AD,10000,CASTLES-Pro,01,internal,0.00038683,0.00044718973937936797
194,0% AD,10000,CASTLES-Pro,01,internal,0.05018404,0.08932198316143773
195,0% AD,10000,CASTLES-Pro,01,internal,0.00695676,0.0014185528766600957
196,0% AD,10000,CASTLES-Pro,01,internal,0.2122764,0.17364893632983897
197,0% AD,10000,CASTLES-Pro,01,internal,0.12195289,0.25396823704956545
198,0% AD,10000,CASTLES-Pro,02,terminal,0.04382406,0.043471004473606335
199,0% AD,10000,CASTLES-Pro,02,terminal,0.03183145,0.028639339276449016
200,0% AD,10000,CASTLES-Pro,02,terminal,0.03590106,0.03491908809362445
201,0% AD,10000,CASTLES-Pro,02,internal,0.0120433,0.014927153931619324
202,0% AD,10000,CASTLES-Pro,02,internal,0.00475722,0.009782773614392023
203,0% AD,10000,CASTLES-Pro,02,terminal,0.03280066,0.01988455177738764
204,0% AD,10000,CASTLES-Pro,02,terminal,0.05063196,0.037912183988578665
205,0% AD,10000,CASTLES-Pro,02,internal,0.04685235,0.049990792289463945
206,0% AD,10000,CASTLES-Pro,02,internal,0.04352374,0.04536230069623843
207,0% AD,10000,CASTLES-Pro,02,terminal,0.01278891,0.006253480355345252
208,0% AD,10000,CASTLES-Pro,02,terminal,0.01560661,0.01003641251245441
209,0% AD,10000,CASTLES-Pro,02,internal,0.01355693,0.01803052914814941
210,0% AD,10000,CASTLES-Pro,02,terminal,0.03423131,0.03967301881221437
211,0% AD,10000,CASTLES-Pro,02,internal,0.0431303,0.05153131721130282
212,0% AD,10000,CASTLES-Pro,02,terminal,0.01738215,0.014536258335511393
213,0% AD,10000,CASTLES-Pro,02,terminal,0.00757549,0.0048102702327846025
214,0% AD,10000,CASTLES-Pro,02,terminal,0.00631961,0.006354498553800131
215,0% AD,10000,CASTLES-Pro,02,internal,0.0299967,0.040146182381920845
216,0% AD,10000,CASTLES-Pro,02,internal,0.02259891,0.02927632360576394
217,0% AD,10000,CASTLES-Pro,02,internal,0.0238369,0.03014649688439414
218,0% AD,10000,CASTLES-Pro,02,terminal,0.06150873,0.06114296586643141
219,0% AD,10000,CASTLES-Pro,02,terminal,0.03280722,0.0310942202539582
220,0% AD,10000,CASTLES-Pro,02,internal,0.00250073,0.00565408306716681
221,0% AD,10000,CASTLES-Pro,02,terminal,0.02259667,0.021213955844622046
222,0% AD,10000,CASTLES-Pro,02,terminal,0.00616674,0.009192643001758455
223,0% AD,10000,CASTLES-Pro,02,terminal,0.00685414,0.0011224895756331774
224,0% AD,10000,CASTLES-Pro,02,terminal,0.00417759,0.0022977239151518343
225,0% AD,10000,CASTLES-Pro,02,internal,0.01008404,0.016896317498050716
226,0% AD,10000,CASTLES-Pro,02,internal,0.03066628,0.041892176162950656
227,0% AD,10000,CASTLES-Pro,02,internal,0.01543324,0.02106882025118573
228,0% AD,10000,CASTLES-Pro,02,internal,0.01371536,0.020191978054381502
229,0% AD,10000,CASTLES-Pro,02,internal,0.00863145,0.015097626387578509
230,0% AD,10000,CASTLES-Pro,02,terminal,0.00496181,0.010390217594032344
231,0% AD,10000,CASTLES-Pro,02,terminal,0.00421707,0.011144736993729809
232,0% AD,10000,CASTLES-Pro,02,internal,0.04857778,0.05524455300636593
233,0% AD,10000,CASTLES-Pro,02,terminal,0.01800701,0.01849325184410908
234,0% AD,10000,CASTLES-Pro,02,internal,0.06087878,0.06632095754026543
235,0% AD,10000,CASTLES-Pro,02,internal,0.03173455,0.03804054579530102
236,0% AD,10000,CASTLES-Pro,02,terminal,0.16693771,0.17635239361504926
237,0% AD,10000,CASTLES-Pro,02,internal,0.01447637,0.015117835648876879
238,0% AD,10000,CASTLES-Pro,02,internal,0.02285081,0.0372284690969132
239,0% AD,10000,CASTLES-Pro,02,terminal,0.00874412,0.011098474645181114
240,0% AD,10000,CASTLES-Pro,02,terminal,0.01210716,0.009069821610914616
241,0% AD,10000,CASTLES-Pro,02,internal,0.0701868,0.07939135848570461
242,0% AD,10000,CASTLES-Pro,02,terminal,0.01937519,0.011509470614741026
243,0% AD,10000,CASTLES-Pro,02,terminal,0.04157665,0.03332160666181207
244,0% AD,10000,CASTLES-Pro,02,internal,0.0147375,0.021328528405241413
245,0% AD,10000,CASTLES-Pro,02,internal,0.0275708,0.03500226353999503
246,0% AD,10000,CASTLES-Pro,02,terminal,0.02625515,0.016606950781847908
247,0% AD,10000,CASTLES-Pro,02,terminal,0.01248438,0.002388821766352779
248,0% AD,10000,CASTLES-Pro,02,internal,0.03133259,0.03710425790034343
249,0% AD,10000,CASTLES-Pro,02,terminal,0.0117241,0.006494490235043594
250,0% AD,10000,CASTLES-Pro,02,terminal,0.0161413,0.011381458762520887
251,0% AD,10000,CASTLES-Pro,02,internal,0.01128805,0.017512257965409016
252,0% AD,10000,CASTLES-Pro,02,terminal,0.04021964,0.04068216224024562
253,0% AD,10000,CASTLES-Pro,02,internal,0.00761633,0.010955280603063323
254,0% AD,10000,CASTLES-Pro,02,internal,0.03577635,0.042054507031866306
255,0% AD,10000,CASTLES-Pro,02,terminal,0.04713646,0.05650650867482714
256,0% AD,10000,CASTLES-Pro,02,internal,0.06180303,0.07007724650733714
257,0% AD,10000,CASTLES-Pro,02,terminal,0.06591505,0.05856171596353686
258,0% AD,10000,CASTLES-Pro,02,terminal,0.03057079,0.027042582104076788
259,0% AD,10000,CASTLES-Pro,02,internal,0.01267344,0.018857748742329216
260,0% AD,10000,CASTLES-Pro,02,terminal,0.06741292,0.07121810006061308
261,0% AD,10000,CASTLES-Pro,02,internal,0.0420923,0.052391539146092625
262,0% AD,10000,CASTLES-Pro,02,terminal,0.06685725,0.050561680661521946
263,0% AD,10000,CASTLES-Pro,02,internal,0.00399493,0.009559172575073792
264,0% AD,10000,CASTLES-Pro,02,terminal,0.12586565,0.12405777531143958
265,0% AD,10000,CASTLES-Pro,02,internal,0.0346162,0.0366253495605486
266,0% AD,10000,CASTLES-Pro,02,internal,0.00979182,0.01512772809027493
267,0% AD,10000,CASTLES-Pro,02,internal,0.02261018,0.03305753940150535
268,0% AD,10000,CASTLES-Pro,02,internal,0.12363632,0.1430419783819173
269,0% AD,10000,CASTLES-Pro,02,terminal,0.02519593,0.021395538157479077
270,0% AD,10000,CASTLES-Pro,02,terminal,0.046732,0.00030559803885421566
271,0% AD,10000,CASTLES-Pro,02,internal,0.15138895,0.16433239938213898
272,0% AD,10000,CASTLES-Pro,02,terminal,0.00210616,0.006794412515618534
273,0% AD,10000,CASTLES-Pro,02,terminal,0.006849,0.0020050872995513967
274,0% AD,10000,CASTLES-Pro,02,internal,0.02270678,0.02977474582276905
275,0% AD,10000,CASTLES-Pro,02,terminal,0.03498023,0.024802956934829715
276,0% AD,10000,CASTLES-Pro,02,terminal,0.01498443,0.004130746551153294
277,0% AD,10000,CASTLES-Pro,02,internal,0.03159306,0.038374030721785454
278,0% AD,10000,CASTLES-Pro,02,internal,0.01967156,0.02523022181558482
279,0% AD,10000,CASTLES-Pro,02,terminal,0.07049107,0.0700081976738568
280,0% AD,10000,CASTLES-Pro,02,internal,0.02372684,0.03293282108918837
281,0% AD,10000,CASTLES-Pro,02,terminal,0.02256423,0.03617296798000628
